apply	source_type	target_type	length	concrete_fields	defined_components	distinct_function_targets	global_reference_functions	global_pointer_roots	containing_pointer_fields	status	evidence
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007219A0_88F70163		316	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007233F0_CA87FFD3		108	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00724360_3CA25F92		80	5	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00724D90_F568CE21		412	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00727DA0_C4265AA0		64	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00728170_7560EBA7		40	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00728170_E57D1DF1		40	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007282B0_AFD740A9		76	5	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007288A0_88D3FF06		60	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007295F0_722683CC		820	11	12	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746CDA_FC10F509		36	0	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746F77_1F40C93D		64	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00746FAB_13ADB1A1		44	0	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747029_F1EF8B79		48	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007470E5_0A8F5E67		48	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074731F_00DF946A		56	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074736A_AA1936BB		60	2	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074756B_58F08DE7		20	0	3	1	0		1	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007477EA_440BD1E9		12	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747874_535F3AAD		16	0	2	1	0		1	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747AF8_C78FFF68		16	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747C63_5B932397		104	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747E4E_3F64CF30		20	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00747F3B_C97131D7		16	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007480A5_22FE1AF9		104	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748186_DDF6596C		104	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007482D8_1685BA8E		140	0	5	0	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074837C_3396F25D		160	0	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074868B_7E9383CB		12	0	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748721_F11EED2A		64	0	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748BCA_3A4BA79D		48	3	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00748E2B_93115374		68	1	11	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749106_79800343		72	7	8	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007491C3_A434B833		64	0	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074931D_CA8B6F7D		56	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749415_513CA2B2		80	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007494D1_ECEF44C3		72	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007496A1_B3436AED		92	1	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749A79_05F12707		68	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749E34_D5356433		112	2	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00749EC2_C411FB81		112	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A646_320FC166		196	7	8	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A6CB_17890C91		196	2	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A72A_A408BA44		192	0	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074A88B_B70E22D8		180	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AC6E_15F8B431		324	1	27	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074AE8E_9E31CE72		232	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B4D1_EE56C337		124	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B52E_469E30A2		80	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074B99C_A57FB945		72	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BABB_7C20C67C		72	0	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BBC6_71B34D24		72	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BC89_92881050		72	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BCE4_7F8B87E9		72	0	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074BE28_A72B0079		148	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C571_537DB7FB		208	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C5D2_07BD206F		68	0	8	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C7B6_0CB193FF		164	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074C8A9_0F993FDC		148	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074D423_CE3F4999		64	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074E2FF_47CF731F		12	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F0D8_3A9DA5F1		76	0	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F612_D7AF983D		60	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074F683_B3CE4B6F		60	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FE47_5517BCCF		40	3	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FEF7_7E5655A4		80	1	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FF8C_0691EA28		112	0	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0074FFD2_D127A427		100	3	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750104_599B328B		52	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075019F_4BD22E12		52	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00750FB0_15A3AC3E		16	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753CE0_1943F9C2		56	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00753FD0_4E1BB8DD		64	2	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754185_34BF31BE		80	7	9	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007543F0_E9DD5DAA		16	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_163A950B		36	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754AF0_86EFDBFA		92	0	6	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754B80_75BFDB7A		136	7	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00754FD0_6B521B56		16	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007550C0_25940DF4		56	0	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755180_CB9F7747		24	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007553F0_ACB112C2		16	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00755BC0_D59C64DD		32	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756480_42788A49		288	5	24	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756800_BE569F2C		412	2	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00756D40_7190B7CA		304	8	8	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757250_D85D8BF6		448	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9B4621C9		56	3	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757360_9C23D284		12	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757530_EEED7D69		16	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007575B0_A94973CA		16	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757670_86D3B9A7		12	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757710_B64D966B		432	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757C90_A505B8DD		428	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00757EF0_9651DBEA		284	3	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758010_64471088		288	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00758100_FF0E5C9C		20	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00759120_E4E2134C		428	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A040_811C231E		412	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A2D0_C70BF9F5		420	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A350_15A0BA61		420	5	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A800_65F17FFC		416	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075A860_7232E9BC		436	8	10	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AAB0_12234AD6		432	6	6	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075ACB0_25ECA7C9		424	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AF80_4192DD78		436	4	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075AF80_B94F5401		24	5	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075BA30_FEA40A39		432	3	5	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075C180_73A43719		16	2	2	1	0		0	stale_or_foreign_generated_baseline	PointerShape provenance or stored layout hash is absent/stale
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075C440_EFE38C9F		432	4	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075C680_AC52F0A7		432	2	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075C790_3F1CCBA9		432	4	7	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075CF90_FD450D17		420	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D010_01B960D8		448	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D0B0_63617DB8		448	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D350_C315D9E6		440	1	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D370_6C1A68B3		440	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D490_1FEB0A4F		440	2	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075D590_939A8180		300	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075DA80_57A0CDEF		444	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075DFE0_9F2D3E56		440	1	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E000_A9FEDC0C		440	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E750_D250320C		448	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075E7D0_08EF6D02		448	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075EC80_53406127		448	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075EF30_9859F226		448	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075F590_570A7014		448	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075F7D0_BDBF0616		448	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FA00_902A830E		448	1	1	2	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FD80_7EE67BE7		448	3	3	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FE30_46CD87E7		448	2	2	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_0075FFF0_30A040AA		448	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00760100_BE153D7B		448	4	4	1	0		0	function_local_or_unreferenced	exact managed pointee reaches fewer than two distinct function boundaries and has no unique global root referenced by two functions
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_007603B0_DAA8AD99		84	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00760970_DF0E462C		84	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
0	/SubmarineTitans/Recovered/PointerShapes/AnonShape_00760DF0_41372EAE		84	1	1	1	0		0	insufficient_structural_shape	fewer than two exact offset/width components do not establish a useful record view
